"TABLE_NAME","FULL_TABLE_NAME","NUM_ROWS","COMMENTS","BYTES"
"ADT070","ADT070_ADM_PROFESSIONAL","0","","65536"
"MPR101","MPR101_CHECKING_BREAK","0","Registra as pausas de um horário pendente de execução/administração.","65536"
"MPR100","MPR100_CHECKING_CHANGE","0","Registra as trocas de um horário pendente de execução/administração.","65536"
"MPR099","MPR099_CHECKING","0","Registra a checagem (administração/execução) de um item aprazado.","65536"
"MPR098","MPR098_SCH_EQP_ITEM","0","Vincula um item para utilização na execução de uma prescrição, com o equipamento utilizado.","65536"
"MPR097","MPR097_SCH_DEVICE_ITEM","0","Vincula um item para utilização na execução de uma prescrição, com o aparelho de ventilação utilizado.","65536"
"MPR096","MPR096_SCH_PRODUCT_ITEM","0","Vincula um item para utilização na execução de uma prescrição, com o produto utilizado.","65536"
"MPR094","MPR094_SCHEDULE_ITEM","0","Armazena os itens utilizados na execução de um item de prescrição.","65536"
"MPR095","MPR095_LOT_SCHEDULE","0","Vincula um horário aprazado para execução de um item de prescrição, com um número de lote do produto utilizado no item prescrito.","65536"
"PHA031","PHA031_DISPENSE_FAIL","57500","Registra falhas no processo de dispensação e recebimento de medicamentos.","4194304"
"PHA032","PHA032_DISPENSE_FAIL_TYPE","4","Tabela que contem os tipos de falhas.","65536"
"SYS109","SYS109_UNIT_TURN_ASSIGNATION","0","Armazena os turnos vinculados a Unidade.","65536"
"BLS010","BLS010_BLOOD_COMPONENT_SVC","0","Tabela que armazena o vinculo entre um hemocomponente e as taxas a serem cobradas na administração do determinado hemocomponente.","65536"
"BLS009","BLS009_BLOOD_COMPONENT_PROD","0","Tabela que armazena o vinculo entre um hemocomponente e os Materiais médico-hospitalares e medicamentos necessários para a administração do determinado hemocomponente.","65536"
"ADM319","ADM319_OPME_SERIAL","0","Tabela que armazena os números seriais informados no lançamento de orteses e próteses para os pacientes, esta tabela só armazenará os números seriais que são obrigatórios para a unidade, caso não seja informado nenhum número de série não será registrado nesta tabela","65536"
"ADT069","ADT069_BED_TRANSFER_CPT","0","Entidade que mantém os procedimentos cirúrgicos a serem realizados a partir de uma determinada ocupação.","65536"
"MP2041","MP2041_WORKAREA","14","","65536"
"MP2100","MP2100_MODE","19","Tabela de cadastro de modalidades","65536"
"SCH087","SCH087_ENTITY_PLAN_COVER","177713","Tabela que mantém a cobertura de atendimentos para os profissionais vinculados a determinada agenda de consulta ou de sessões relativo aos planos vinculados à mesma","9437184"
"SCH086","SCH086_ENTITY_HMO_COVERING","6848","Tabela que mantém a cobertura de atendimentos para os profissionais vinculados a determinada agenda de consulta ou de sessões relativo os convênios vinculados à mesma","393216"
"SCH085","SCH085_SCH_PLAN_COVERING","248356","Tabela que mantém os planos vinculados a determinado convênio que por sua vez esteja vinculado a determinada agenda de consulta ou de sessões.","6291456"
"SCH084","SCH084_SCH_HMO_COVERING","7120","Tabela que mantém os convênios vinculados a determinada agenda de consulta ou de sessões","196608"
"SYS136","SYS136_PROFESSIONAL_UNIT","0","Tabela com a relação dos profissionais que atuam na Unidade","65536"
"MP2104","MP2104_STATUS_PATIENT","5","Indica as possíveis situações ou status de paciente. paciente","65536"
"MP2099","MP2099_DILUTION_ITEM_PROD","0","Tabela de item de diluente prescrito. Itens do tipo produto.","65536"
"MP2098","MP2098_DILUTION_ITEM_GROUP","25935","Tabela de item de diluente prescrito. Itens do tipo grupo de diluente.","851968"
"MP2097","MP2097_DILUTION","34450","Tabela de diluente prescrito","786432"
"LOG012","LOG012_IMPORT_REG_FROM_TO","2976935","Tabela de de/para dos registros importados","92274688"
"SUR061","SUR061_GMEU_ITEM","19004","Tabela para itens do relatório GMEU","524288"
"SUR060","SUR060_GMEU","6434","Tabela para armazenar os relatórios GMEU","393216"
"CFG027","CFG027_REPORT_EMAIL","76","Tabela para armazenar os profissionais que serão notificados nas emissões","65536"
"CFG026","CFG026_REPORT_NOTIFICATION","2","Tabela para gerenciar configurações de notificações de emissão de relatório","65536"
"ADM427","ADM427_RECEIPT_RECEIVER","1314","Recibo gerado do valor repassado","131072"
"STO071","STO071_PRODUCT_SUPPLY_LOG","5695360","Armazena o histórico de inclusão e exclusão de configuração de atendimento de produtos, (log de inclusão e exclusão de: STO030_PRODUCT_SUPPLY, STO031_PROD_SUPPLY_EXCEPT).","251658240"
"MP2091","MP2091_TAB","85","Lista das Aletas do prontuario.","65536"
"PC011","PC011_TRACKING","0","Tabela pra rastrear a mudança das solicitações","65536"
"PC009","PC009_MAPPING","34","Tabale de mapeamento de status externos para os internos do núcleo de procedimentos/exames","65536"
"PC008","PC008_REQUEST_ITEM_EXEC","904408","Tabela de execução do procedimento/exame","38797312"
"PC007","PC007_REQUEST_ITEM","875590","Tabela dos procedimentos/exames que foram solicitados (detalhes por item)","38797312"
"PC005","PC005_COMPOUND_PROCEDURE","150","Tabela de configurações de procedimentos/exames compostos","65536"
"PC004","PC004_CONFIGURATION","1146","Tabela de configurações de mensagens que integraram com as aplicações","65536"
"PC003","PC003_STATUS","15","Status das solicitações","65536"
"PC001","PC001_PROCEDURE","11504","Tabela de procedimentos e/ou exames que estão sincronizados para a utilização","917504"
"PC002","PC002_PROCEDURE_TYPE","4","Tipos de procedimentos/exames","65536"
"TIP003","TIP003_CONFIGURATION","60","Tabela de configuração do direcionamento das mensagens de integração entre sistemas","65536"
"TIP002","TIP002_MESSAGE_TYPE","60","Tipo das mensagens de integração","65536"
"TIP001","TIP001_APPLICATION","13","Tabela das aplicações das integrações","65536"
"MP2088","MP2088_UNIT_SCHEDULE_SHIFT","21","Tabela de Protocolos de Administração de Insulina","65536"
"ADM426","ADM426_HMO_ALTERNATIVE_TABLE","183","Tabela de vínculo entre Tabela Alternativa e Convênio","65536"
"MP2087","MP2087_DEF_SCHED_UNIT","294","Relacionamento entre aprazamento padrão e os painéis de prescrição.","65536"
"MP2086","MP2086_DEF_SCHED_TIME","26","Horários configurados para agendamento padrão e frequência","65536"
"MP2085","MP2085_DEF_SCHED_TIME_SET","11","Relacionamento que define uma configuração de horários para agendamento padrão e frequência","65536"
"MP2084","MP2084_DEF_SCHED_FREQUENCY","11","Relacionamento entre aprazamento padrão e frequência.","65536"
"MP2083","MP2083_DEF_SCHED_PANEL","43","Relacionamento entre aprazamento padrão e os painéis de prescrição.","65536"
"MP2082","MP2082_DEFAULT_SCHEDULING","11","Configuração de aprazamento padrão para as unidades.","65536"
"TSS023","TSS023_MESSAGE","527","Tabela que mantém as mensagens da TISS","131072"
"ADM425","ADM425_LINK_PRODUCTS_LOG","249291","Histórico de alteração do vínculo entre produtos do cadastro básico e os itens da tabela alternativa","12582912"
"ADM424","ADM424_LINK_PRODUCTS","241084","Vínculo dos itens com os produtos do cadastro básico","7340032"
"ADM423","ADM423_ALTERNATIVE_ITEM","253722","Itens da tabela alternativa","26214400"
"ADM422","ADM422_ALTERNATIVE_TABLE","13","Tabela alternativa","65536"
"STO067","STO067_PRODUCT_TISS_HISTORY","612","Registra alterações de vínculo com materiais e medicamentos TISS","65536"
"EIR024","EIR024_PATIENT_MESSAGE","103664","Mensagens do paciente.","10485760"
"SYS128","SYS128_PROF_SPEC_CPT_PRICE","2227","Representa os procedimentos e seus preços e vigências vinculados à uma especialidade de um determinado médico.","131072"
"ADM147","ADM147_BUDGET_MODEL_PRODUCT","19","Tabela que armazena os produtos de um modelo de orçamento.","65536"
"ADM146","ADM146_BUDGET_MODEL_CPT","5","Tabela que armazena os procedimentos de um modelo de orçamento.","65536"
"ADM145","ADM145_BUDGET_MODEL","4","Tabela que armazena os modelos de orçamento.","65536"
"ADM144","ADM144_BUDGET_SERVICE","19","Tabela que armazena as taxas de um orçamento.","65536"
"ADM143","ADM143_BUDGET_PRODUCT","1365","Tabela que armazena os produtos de um orçamento.","131072"
"ADM142","ADM142_BUDGET_CPT","93","Tabela que armazena os procedimentos de um orçamento.","65536"
"ADM140","ADM140_EXAMINATION_SERVICE","0","Taxas vinculadas a um exame.","65536"
"ADM139","ADM139_EXAMINATION_PRODUCT","0","Produtos (mat/med) vinculados a um exame.","65536"
"ADM138","ADM138_EXAMINATION","4385","Exames laboratoriais.","589824"
"ADM137","ADM137_HMO_CPT_TABLE","4758","Tabela de procedimentos do convênio, agora com vigência.Essa tabela substitui a informação anteriormente na ADM001.","393216"
"ADM136","ADM136_HMO_CONFIGURATION","4799","Configurações de valores do convênio/plano, com vigência.Essa tabela substitui a ADM003, que possui as Usuário sem o conceito de vigência.","458752"
"ADM135","ADM135_INST_CPT_GROUP","53","Grupos de procedimentos da tabela da instituição","65536"
"ADM134","ADM134_PRESCRIPTION_BLOCKED","0"," ","65536"
"ADM133","ADM133_HMO_INVOICE","0","Número seqüencial de fatura por convênio.Inicialmente utilizado para geração do arquivo do IPE.","65536"
"ADM131","ADM131_TISS_GUIDE_TYPE","14","Tipo de Guias TISS","65536"
"ADM128","ADM128_CHILDBIRTH_CPT","1","Tabela de procedimento relacionados a procedimentos-partosssssss.","65536"
"ADM127","ADM127_RECEIPT_ENTRANCE","116638","Tabela que contém o úúúúúúúltimo registro de entradas de nota fiscal","7340032"
"ADM126","ADM126_BILL_ADJUSTMENT_LOG","0","Tabela de log para o ajuste manual de contas.","65536"
"ADM125","ADM125_CHARGE_GROUP","0","Armazena as execuções de itens fracionados que foram consumidos pelo paciente.","65536"
"ADM124","ADM124_SERVICE_TYPE","4","","65536"
"ADM123","ADM123_EXTRA_DAILY","0","Armazena o DESCONTO ou ACRÉSCIMO A SER COBRADO/DESCONTADO SOBRE O VALOR DAS DIÁRIAS de um determinado CONVÊNIO/PLANO.","65536"
"ADM121","ADM121_NOT_ACCEPTED_PRODUCT","0","Produtos no padrãonizados por unidade","65536"
"ADM119","ADM119_RECEIPT_CO_PAYMENT","0","Armazena a informação da nota fiscal da co-participação. Qual nota foi emitida para a coparticipação.","65536"
"ADM118","ADM118_BILL_EXTRA","1917","Armazena o percentual de acréscimo ou desconto utilizado na tabela de preços de cada item da conta em questão.","131072"
"ADM116","ADM116_RECEIPT_PROTOCOL","24577","Protocolos da Nota","720896"
"ADM114","ADM114_RECEIPT_PRIVATE","28659","Notas Fiscais para o particular.","3145728"
"ADM113","ADM113_ADMISSION_HMO","340","","65536"
"ADM112","ADM112_UNIT_CASH","0","Tabela dos caixas de uma unidade.Também pode ser vista como tabela de unidades atendidas pelo caixa.","65536"
"ADM111","ADM111_REPASS_UNIT_CATEGORY","21357","","655360"
"ADM110","ADM110_DAILY_CO_PAYMENT","3784","Valores de co-participação de diárias do convênio / plano.","131072"
"ADM108","ADM108_CPT_TABLE_ADDITIONAL","35","Tabela que contém os valores padrão dos adicionais da tabela base relacionada.","65536"
"ADM107","ADM107_CPT_TABLE_SPECIAL","8","Tabela que contém os valores padrão dos casos especiais da tabela base relacionada.","65536"
"ADM106","ADM106_DOSAGE","21","Tabela de dosagem de medicamentos e soluções.","65536"
"ADM105","ADM105_OPERATION_TYPE","15","Tabela de tipos de Operações executadas no contas a pagar e no contas  receber","65536"
"ADM104","ADM104_CREDIT_CARD","5","Tabela de cartões de créditosJ vai inicializada com os principais cartões de crédito","65536"
"ADM103","ADM103_HMO_VALUE_TABLE","1536","Histórico das tabelas de Preço utilizadas pelo convênio.","196608"
"SYS116","SYS116_PROFESSIONAL_REGPLAN","0","Tabela que mantém os planos que um determinado profissional realiza consultas","65536"
"SUR021","SUR021_INCISION_TYPE","24","Armazena o cadastro do tipo de incisão","65536"
"ADM395","ADM395_EXAM_DELIVERY_METHOD","8975","Formas de entrega que são aceitas por determinado exame","262144"
"LAB053","LAB053_DELIVERY_METHOD","13","Armazena as formas de entrega de um exame","65536"
"EIR023","EIR023_DOCUMENT_RECOVERED","19","Tabela que armazena os documentos recuperados do paciente desativado.","65536"
"EIR020","EIR020_PATIENT_REQ_GROUP","6940","Tabela que armazena os identifica quais os pacientes marcados como sendo parte da requisição na hora de sua criação.","262144"
"EIR021","EIR021_GROUP_PATIENT","373","Tabela que armazena os pacientes que foram unificados no agrupamento de prontuários.","65536"
"EIR019","EIR019_REQ_RECORD_GROUP","3322","Tabela que armazena as requisições de agrupamento de prontuários duplicados.","196608"
"SPP018","SPP018_LOG_BOOK","263405","Diário de bordo do prontuário do paciente pelo Registro no SPP.","14680064"
"ADM393","ADM393_MINIMUM_PAYMENT_LOG","0"," Log do piso mínimo/adiantamento","65536"
"ADM392","ADM392_MINIMUM_PAYMENT_FILTER","0","Filtro de piso mínimo/adiantamento","65536"
"ADM391","ADM391_REPASS_RECALC_LOG","0","Guarda lista de repasses de um determinado recálculo para podermos rastrear a origem dos repasses novos.","65536"
"ADM390","ADM390_REPASS_RECALCULATION","0","Registro de recálculo de repasse.","65536"
"ADM389","ADM389_MINIMUM_PAYMENT","0","","65536"
"ADM388","ADM388_MINIMUM_PAY_CONFIG","3","Configuração de piso de pagamento para profissionais ou instituições credenciadas a serem utilizadas para realização de repasses","65536"
"ADT074","ADT074_MAP_ADD_INFORMATION","7320","Tabela que mantém informações diversas adicionais inseridas a partir do mapa de leitos ","458752"
"INV004","INV004_RECEIPT_CANCELED_BILL","5304","Tabela que armazena a relação entre contas e nota cancelada.","983040"
"MP2035","MP2035_CID","0","Tabela de CIDs relacionadas a justificativa de prescrição de medicamento","65536"
"MP2034","MP2034_JUSTIFICATION_ITEM","31","Tabela de justificativas para a prescrição de medicamentos não padronizados ou controlados.","65536"
"ADM387","ADM387_PRODUCT_FIXEDVALUE","173034","Produtos com valores fixos para uma tabela de preço.","7340032"
"ADM386","ADM386_TISS_PROTOCOL_REBATE","0","Abatimentos do lote do demonstrativo","65536"
"ADM385","ADM385_HMO_EXAM_CONFIG","0","Configurações de exames para convênios efetuadas para convfigurações de preços de procedimentos","65536"
"ADM384","ADM384_HMO_FILM_CONFIG","412","Configurações de cobrança de filmes por convênio para utilização em procedimentos","65536"
"ADM383","ADM383_HMO_ADDITIONAL_CPT","0","Classificações hierárquicas relacionadas a determinada configuração de preço de procedimentos. As classificações hierárquicas desta tabela são válidas apenas para serem utilizadas em adicionais de valores sobre procedimentos","65536"
"ADM382","ADM382_TISS_DEMON_INVOICE_PAID","3465","Pagamentos da Conta do Demonstrativo","196608"
"ADM381","ADM381_TISS_DEMONS_PAID_VAL","392","Pagamentos do Demonstrativo","65536"
"ADM380","ADM380_DISCOUNT_RULE_LOG","0","Tabela de log de alteração de regra de desconto","65536"
"INV003","INV003_BILL_ITEM_DETAIL","42327","Tabela que armazena os detalhes dos itens da conta hospitalar.","6291456"
"INV002","INV002_BILL_ITEM_EMR","113755","Tabela que armazena os relacionamentos dos itens de consumo do paciente com os itens da conta hospitalar.","4194304"
"INV001","INV001_BILL_ITEM","113733","Tabela que armazena os itens da conta hospitalar.","22020096"
"SYS038","SYS038_LOCATION","0"," ","65536"
"SYS039","SYS039_RISK","0"," ","65536"
"SYS037","SYS037_FUNCTION","0"," ","65536"
"SYS036","SYS036_SECTOR","0"," ","65536"
"SYS035","SYS035_CONTACT","0","CONTATOS DO GRUPO DE EMPRESAS / EMPRESA","65536"
"SYS034","SYS034_COMPANY_GROUP","0","GRUPO DE EMPRESAS - SIMULADOR","65536"
"SYS033","SYS033_CNAEF","0"," ","65536"
"SYS032","SYS032_EXPORT_DETAIL","0","Tabela contendo o detalhe do formato de um arquivo de exportação (sqls envolvidos).","65536"
"SYS031","SYS031_EXPORT_FORMAT","0","Tabela contendo os formatos de arquivos de exportação suportados pela instituição.","65536"
"SYS029","SYS029_CBHPM_CPT_PARENT","247","Tabela contendo todos os registros pais dos procedimentos da CBHPM.","65536"
"SYS028","SYS028_COMPANY","0","Tabela de empresas contratantes.Ex.: Utilizada no UNIFácil para indicar a empresa do funcionário.","65536"
"SYS026","SYS026_USER_LOG","0","Controle de login dos usuário.","65536"
"SYS025","SYS025_VERSION","25","Tabela de controle de versões","65536"
"MP2241","MP2241_STAMP_MARK_TIME","265779","Tabela que recebe os horários selecionados do painel Exibir Horários","12582912"
"ADM282","ADM282_PROD_UNIT_CONVERTION","2528","Armazena informações de equivalências de unidades de medida do produto que possam ser utilizadas na prescrição médica.","131072"
"ADM276","ADM276_BILL_PACK_MEDICATION","0","Medicamentos que foram complementados/substituídos por um determinado pacote na conta. Estes itens serão atribuídos após a execução do processo de fechamento de conta.","65536"
"ADM275","ADM275_BILL_PACK_SURGERY","0","Órteses e Próteses que foram complementados/substituídos por um determinado pacote na conta. Estes itens serão atribuídos após a execução do processo de fechamento de conta.","65536"
"ADM274","ADM274_BILL_PACK_SERVICE","0","Taxas que foram complementados/substituídos por um determinado pacote na conta. Estes itens serão atribuídos após a execução do processo de fechamento de conta. ","65536"
"OPH005","OPH005_OPTO_TYPE","4","Tipo de Exame","65536"
"OPH002","OPH002_EXAMS_TYPE","12","Tipos de exame oftalmológicos","65536"
"OPH001","OPH001_OPHTALMOLOGY","0","Exames oftalmológicos do Prontuário do paciente.","65536"
"EMR910","EMR910_MODEL","0","Tabela das categorias de modelos de aletas do Prontuário.Pode ser utilizada para especialidades ou tipos de usuário, dependendo do perfil da instituição.","65536"
"MPR940","MPR940_PRESCRIPT_DIET_GROUP","0","Tabela para agrupar diversas dietas prescritas ao mesmo tempo - Novo PEP","65536"
"MPR933","MPR933_DEVICE","0","Aparelhos de ventilação","65536"
"MPR932","MPR932_VENTILATION_SERVICE","0","Relacionamento entre ventilações x taxas","65536"
"MPR931","MPR931_MONITORING_LEVEL","3","Criticidade da Monitorização","65536"
"MPR930","MPR930_CONTROL","14","Controles executados sobre o paciente.","65536"
"MPR927","MPR927_VENTILATION_TYPE","10","Tipos de Ventilação","65536"
"MPR926","MPR926_HEMATOLOGY","0","Tabela de itens de hemoterapia utilizados para transfuso em pacientes.","65536"
"MPR925","MPR925_VENTILATION","60","Tabela de Ventilação.","65536"
"MPR924","MPR924_VITAL_SIGN","15","Tabela de sinais vitais.","65536"
"MPR922","MPR922_NUTRITION","168","Tabela de dietas orais e enterais.A dieta parenteral no possui cadastro,  digitada pelo médico.","65536"
"MPR921","MPR921_MONITORING","27","Tabela de monitorização.","65536"
"MPR920","MPR920_CARE","301","Tabela de cuidados que são prescritos para o paciente.","65536"
"MPR915","MPR915_MODEL_SOLUTION_ITEM","0","Componentes de um soro no modelo de prescrição.","65536"
"MPR906","MPR906_MODEL_HEMAT_ITEMS","0","Componentes sanguíneos da prescrição de hemoterapia no modelo.","65536"
"MPR901","MPR901_PRESCRIPTION_CHANGE","2","Motivo de Alteração da prescrição médicaPré-cadastrado:- Intercorrência","65536"
"MPR082","MPR082_INSULIN_CARE","0","Tabela faz a vinculação de uma prescrição de insulina com uma prescrição de cuidados.","65536"
"MPR081","MPR081_INSULIN_DILUTION","0","Tabela que contém informações sobre infusão contínua.","65536"
"MPR080","MPR080_GLUCOSE_ITEMS","0","Tabela que contém as faixas de teste de glicose vinculadas a uma prescrição de insulina.","65536"
"MPR079","MPR079_PROTOCOL_ITEMS","0","Tabela que contém os protocolos vinculados a uma prescrição de insulina","65536"
"MPR078","MPR078_INSULIN_DOSAGE","0","Tabela das doses indicadas na prescrição","65536"
"MPR076","MPR076_CARE_PRODUCT","29","Tabela que faz o relacionamento entre cuidados e produtos","65536"
"MPR075","MPR075_CARE_UNIT","3934","Tabela que faz o relacionamento entre cuidados e unidades","131072"
"MPR074","MPR074_CARE_SERVICE","9","Tabela que faz o relacionamento entre cuidados e taxas(service)","65536"
"MPR072","MPR072_CONTROL_UNIT","0","Relacionamento entre Controles e Unidades do Sistema","65536"
"MPR070","MPR070_MONITORING_UNIT","146","","65536"
"MPR069","MPR069_PRESC_VITAL_SIGN_ITEM","0","Relaciona os Sinais Vitais com a Prescrição de Sinais Vitais para o paciente.","65536"
"MPR068","MPR068_PRESCRIPTION_TIME","0","","65536"
"MPR067","MPR067_DEF_SCHED_UNIT","0","Relacionamento entre aprazamentos padrão x unidades. Novo PEP.","65536"
"MPR066","MPR066_DEF_SCHED_PRODUCT","0","Relacionamento entre aprazamentos padrão x produtos. Novo PEP.","65536"
"MPR065","MPR065_DEF_SCHED_PHA_GROUP","0","Relacionamento entre aprazamentos padrão x grupos farmacológicos - Novo PEP.","65536"
"MPR064","MPR064_DEF_SCHED_FREQ_TIME","0","","65536"
"MPR063","MPR063_DEF_SCHED_FREQUENCY","0","Relacionamento de aprazamentos padrão x frequências - Novo PEP","65536"
"MPR062","MPR062_DEF_SCHED_PANEL","0","Relacionamento de aprazamentos padrão x Painéis - Novo PEP","65536"
"MPR061","MPR061_SCH_WEEK_DAYS","0","","65536"
"MPR060","MPR060_PRESC_INHALATION","0","","65536"
"MPR059","MPR059_DILUENT_ITEM","0","","65536"
"MPR058","MPR058_DEFAULT_SCHEDULING","0","Cadastro de aprazamento padrão - Novo PEP","65536"
"MPR057","MPR057_FREQUENCY_PANEL","748","Painéis da prescrição médica vinculados à frequência - Novo PEP.","65536"
"MPR056","MPR056_FREQUENCY","87","Frequências da prescrição médica - Novo PEP.","65536"
"MPR055","MPR055_PANEL","18","Painéis da prescrição médica - Novo PEP.","65536"
"MPR054","MPR054_UNIT_VITAL_SIGN","269","Sinais Vitais padrão utilizados em uma determinada Unidade","65536"
"MPR053","MPR053_CUSTOM_MONIT_ITEM","1","Monitorizações de uma Rotina de Controles, Cuidados e Monitorizações","65536"
"MPR051","MPR051_UNIT_CUSTOM_CCM","6","Rotinas de Controle, Cuidados e Monitorização de cada Unidade","65536"
"MPR049","MPR049_CUSTOM_CARE_ITEM","2","Cuidados de uma Rotina de Controles e Cuidados","65536"
"MPR048","MPR048_CUSTOM_CONTROL_ITEM","3","Controles de uma Rotina de Controles e Cuidados","65536"
"MPR047","MPR047_CUSTOM_CCM","2","Rotinas de Controles e Cuidados","65536"
"MPR046","MPR046_TEMPLATE_DETAIL","28","Tabela contendo o detalhe de uma determinada template","65536"
"MPR045","MPR045_NOTSTANDARD_CID","0","Contém os CIDs informados na prescrição de itens no padrãonizados.","65536"
"MPR044","MPR044_NOTSTANDARD_PROD","0","Tabela contendo os produtos de uma prescrição de itens no padrãonizados.","65536"
"MPR043","MPR043_NOTSTANDARD_PRESC","0","Tabela de prescrição de itens no padrãonizados.","65536"
"MPR040","MPR040_ANTIBIOTIC_PRODUCT","0","Tabela que relaciona a prescrição de antibióticos com respectivos produtos-antibiótico","65536"
"MPR039","MPR039_PRESCRIPT_ANTIBIOTIC","0","Tabela de prescrição de antibiótico","65536"
"MPR038","MPR038_EXECUTE_KIT","0","Armazena os produtos do kits executado em um aprazamento.","65536"
"MPR037","MPR037_DURATION_LONG","0","Registra as execuções dos materiais de longa duração na primeira execução do item prescrito. utilizada para verificação do estoque a cada execuções.","65536"
"MPR036","MPR036_INFIRMARY_REQUEST","0","Solicitações de kits pela enfermagem para dispensação e execuções com baixa dos itens","65536"
"MPR027","MPR027_HEMATOLOGY_ITEMS","0","Componentes sanguíneos que fazem parte de uma prescrição de hemoterapia.","65536"
"MPR025","MPR025_VITAL_SIGN_SCHEDULE","0","Tabela de aprazamentos dos sinais vitais.","65536"
"MPR023","MPR023_CONTROL_EXEC","0","relação dos controles executados.","65536"
"MPR021","MPR021_MONITORING_EXEC","0"," ","65536"
"MPR019","MPR019_VENT_EXEC","0"," ","65536"
"MPR017","MPR017_SOLUTION_ITEM","0","Tabela das soluções e Eletrólitos que compõe um soro.","65536"
"MPR015","MPR015_CARE_SCHEDULE","0","Tabela de aprazamentos dos cuidados prescritos.","65536"
"MPR013","MPR013_PROCEDURE_SCHEDULE","0","Aprazamento dos procedimentos prescritos.","65536"
"MPR011","MPR011_DIET_EXEC","0"," ","65536"
"MPR009","MPR009_SOLUTION_EXEC","0"," ","65536"
"LOG005","LOG005_USER_PERMISSION","0","","65536"
"LOG004","LOG004_PEP_AUTHORIZATION","39","Log de autorizações/assinatura de arquivamento dos dados de registros do PEP.","65536"
"LOG003","LOG003_PIRAMIDE_PROCESS","0","Tabela de log dos processamentos de integração com o ERP Pirâmide.","65536"
"EC011","EC011_MESSAGE_TYPE","0","Tipo das mensagens de integração do núcleo de exames","65536"
"MP2071","MP2071_CONTROL_VITAL_SIGN","0","Tabela de controle de sinais vitais","65536"
"AUD013","AUD013_AUDIT_ITEM_GROUP_LOG","310182","Tabela de log da auditoria para guardar o log pelos itens agrupados por código do produto (ADM082, ADM023, ADM031), Tipo de item e Valor unitário","27262976"
"SYS127","SYS127_EXTERNAL_APLICATION","0","Tabela de endereços de aplicações externas","65536"
"MP2070","MP2070_EXAM_REQUEST","0","Tabela de resultado de exames","65536"
"AUD012","AUD012_BILL_ITEMS_BEFORE_AUDIT","12562501","Items da conta que já se encontravam inseridos ao iniciar a auditoria","469762048"
"SUR055","SUR055_SURGERY_ITENS_DISTRIBUT","946674","Tabela de registros das quantidades distribuídas na conta do paciente.","37748736"
"SUR054","SUR054_SURGERY_SR_STATUS_LOG","49594","Irá armazenar o processo de alteração de status da digitação de folha de sala cirúrgica","2097152"
"SUR052","SUR052_SURGERY_SR_CANCEL","195","Irá armazenar os cancelamentos da folha de sala cirúrgica","65536"
"ADM407","ADM407_CPT_GROUP_SERVICES","0","Parametrização de taxas por grupo hierarquico de procedimentos.","65536"
"SUR051","SUR051_SURGERY_SR_ITEM_LOTS","837968","Armazena os dados dos lotes de itens que foram solicitados através da folha de sala cirúrgica","58720256"
"SUR050","SUR050_SURGERY_SR_CONSIGNED","19006","Armazena os de itens consignados que foram solicitados através da folha de sala cirúrgica","3145728"
"SUR049","SUR049_SURGERY_SR_ITEM","791393","Armazena os dados de itens que foram solicitados através da folha de sala cirúrgica","40894464"
"SUR047","SUR047_CANCEL_REASON_SURGERY","6","Tabela de Motivo de Cancelamento de folha de sala.","65536"
"SUR046","SUR046_PROCEDURE_PROFESSIONAL","23927","Tabela que armazena os profissionais e o grau de participação do mesmo na execução do procedimento.","720896"
"SUR045","SUR045_PROCEDURE","38050","Tabela de Procedimentos da Folha de Sala.","3145728"
"SUR044","SUR044_PROFESSIONAL","39266","Tabela dos Médicos e Profissionais apropriados à execução do procedimento.","2097152"
"SUR043","SUR043_MEDICAL_TEAM","22551","Tabela da Equipe Médica apropriada à execução do procedimento.","655360"
"SUR042","SUR042_POSITION","18729","Posições Cirúrgicas utilizadas na execução do Procedimento.","458752"
"SUR041","SUR041_INCISION","14014","Técnicas de Incisões utilizadas na execução do Procedimento.","327680"
"SUR040","SUR040_ANESTHESIA","10890","Tipos de Anestesias utilizados na execução do Procedimento.","262144"
"SUR039","SUR039_CID","14204","Tabela de Descobertas/Diagnósticos da Cirurgia.","393216"
"SUR038","SUR038_SURGICAL_DESCRIPTION","20400","Tabela de Descrição Cirúrgica.","2097152"
"SUR037","SUR037_SURGERY_TAX","103368","Tabela de Taxas lançadas na Folha de Sala","6291456"
"SUR036","SUR036_PROFESSIONAL_OBSERVER","108","Tabela de Observadores da Cirurgia.","65536"
"SUR035","SUR035_SURGERY_REGISTRY","20399","Tabela de registros administrativos feitos na secretara do Bloco.","4194304"
"SUR034","SUR034_TIMES_ROOM","6405","Tabela de registros dos tempos Cirúrgicos.","917504"
"SUR033","SUR033_ADMINISTRATIVE_REGISTRY","22425","Tabela principal do Registro Cirúrgico/Folha de Sala.","3145728"
"SYS126","SYS126_COUNTRY","251","Cadastro de Países","65536"
"TSS009","TSS009_ADMINISTRATION_TYPE","35","Informações de vias de administração presentes em tabelas de domínio fornecidas pela ANS para troca de mensagens no padrão TISS","65536"
"TSS008","TSS008_METHOD_ACCESS","3","Armazena os dados de vias de acesso presentes em tabelas de domínio fornecidas pela ANS para padronizar trocas de mensagens TISS","65536"
"TSS011","TSS011_INVOICE_TYPE_TABLE","4","Registros pertencentes a tabela de domínio de tipos de faturamento para comunicação TISS","65536"
"TSS020","TSS020_MATERIAL","74189","Materiais presentes em tabelas de domínio fornecidas pela ANS para troca de mensagens TISS","11534336"
